mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
16.70099639892578,0.10459520832323954,3.8518385092417398,0.03018847208915282,0.8,0.01,7,256,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 256, 'subsample': 0.9}",0.559816171041775,0.5594033150283162,0.5604313652454104,0.5598836171051671,0.00042240071087154356,482
16.636444012324016,0.17677277270524763,3.848027308781942,0.02794664607419856,0.8,0.01,7,256,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 256, 'subsample': 1.0}",0.5591894656102152,0.5587330655943594,0.5598343701679857,0.5592523004575201,0.0004517957536316477,488
27.454565048217773,0.15675408414167288,5.803199052810669,0.02823048659696743,0.8,0.01,7,512,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 512, 'subsample': 0.8}",0.5719202154238762,0.5708960255136725,0.5721206901540706,0.5716456436972064,0.0005363413683934238,384
27.658344984054565,0.1331442747330549,5.811564127604167,0.046943219628985476,0.8,0.01,7,512,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 512, 'subsample': 0.9}",0.5719263238430068,0.5711053242370526,0.5717640945190473,0.5715985808663689,0.0003550175255405782,385
27.3633550008138,0.18596163045226333,5.8081919352213545,0.03770756907360537,0.8,0.01,7,512,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 512, 'subsample': 1.0}",0.57091510178764,0.5694133671225206,0.5705292279258298,0.5702858989453302,0.0006367670927786448,406
29.845517873764038,0.13400782384466106,6.2403632799784345,0.037575566741163934,0.8,0.01,7,568,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 568, 'subsample': 0.8}",0.574425007992356,0.5731978843781227,0.5743465857440989,0.5739898260381925,0.0005609017780747019,357
29.968677520751953,0.12964710640428473,6.235314289728801,0.047677079472209644,0.8,0.01,7,568,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 568, 'subsample': 0.9}",0.57437782999317,0.573050289986272,0.5738770200756499,0.573768380018364,0.0005473832380906828,360
29.68130922317505,0.11268328307320721,6.220413525899251,0.03863428874893316,0.8,0.01,7,568,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 568, 'subsample': 1.0}",0.573307486024903,0.571883226096679,0.5724862268359562,0.5725589796525128,0.0005837230022444241,369
48.606478770573936,0.20949771716621124,9.698193311691284,0.048016604522786346,0.8,0.01,7,1024,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1024, 'subsample': 0.8}",0.588229816943018,0.5877292064501086,0.5875836836429729,0.5878475690120332,0.0002767421572581174,257
48.72546680768331,0.14363043254793273,9.715223789215088,0.034437032833590515,0.8,0.01,7,1024,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1024, 'subsample': 0.9}",0.5893124792659481,0.5877968948476459,0.5874367731311748,0.5881820490815897,0.0008127427694541974,254
47.7935471534729,0.34391622620423057,9.713706811269125,0.028484456561426202,0.8,0.01,7,1024,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1024, 'subsample': 1.0}",0.5874133855859901,0.585661444094451,0.5851789310156873,0.5860845868987093,0.0009600292291673789,263
59.099400758743286,0.17915153145840015,11.644199848175049,0.02495174520456281,0.8,0.01,7,1280,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1280, 'subsample': 0.8}",0.5936643879571123,0.5935583975625057,0.59304160269067,0.5934214627367627,0.0002720646147521728,221
59.07960065205892,0.18491526087134147,11.666889905929565,0.038030118400472955,0.8,0.01,7,1280,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1280, 'subsample': 0.9}",0.5946635174135632,0.5939562843846158,0.5925263482236688,0.593715383340616,0.0008889686988522577,220
57.75364454587301,0.3215372922404399,11.683271090189615,0.047835249789682045,0.8,0.01,7,1280,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1280, 'subsample': 1.0}",0.592388326588803,0.5918964033090348,0.5906155096228349,0.5916334131735576,0.0007472584814840734,231
20.93104887008667,0.17370600466081024,4.137849410374959,0.04101179715042737,0.8,0.01,8,256,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 256, 'subsample': 0.8}",0.5698555043900089,0.5709407303041413,0.5709056426211537,0.5705672924384347,0.0005035139559705482,399
21.054903348286945,0.1427199067971968,4.13570769627889,0.032226708586982816,0.8,0.01,8,256,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 256, 'subsample': 0.9}",0.5691859128053093,0.5708663222706373,0.5715188137509655,0.570523682942304,0.000982736990094973,402
20.948994557062786,0.22887122737927212,4.139216820398967,0.04058336561835875,0.8,0.01,8,256,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 256, 'subsample': 1.0}",0.5702080978410702,0.5701881102600455,0.5711865181238716,0.5705275754083291,0.00046601430780874063,401
35.660464684168495,0.16203453542435822,6.373095750808716,0.03399046011970529,0.8,0.01,8,512,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 512, 'subsample': 0.8}",0.5847501150617901,0.5839758747926463,0.5843515230236658,0.5843591709593674,0.00031612852531981,282
35.626027981440224,0.21156267764930017,6.375958601633708,0.049340259364912695,0.8,0.01,8,512,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 512, 'subsample': 0.9}",0.5841744554113762,0.5843141312583897,0.5845457127447767,0.5843447664715143,0.00015310538660956975,283
35.57117215792338,0.39825146696025576,6.37674609820048,0.01817016060264238,0.8,0.01,8,512,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 512, 'subsample': 1.0}",0.5841315399470481,0.5819222502633472,0.5841130608349937,0.5833889503484629,0.0010371410139271072,291
38.938713709513344,0.18133067232234143,6.876442193984985,0.04598714159233679,0.8,0.01,8,568,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 568, 'subsample': 0.8}",0.5880168080408494,0.5862099238104653,0.5870942432661279,0.5871069917058142,0.0007377124767543339,260
39.08120314280192,0.1974921347663204,6.856712420781453,0.044909153748570164,0.8,0.01,8,568,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 568, 'subsample': 0.9}",0.5872089938697709,0.5864198275308582,0.587490367334702,0.5870397295784437,0.0004531384395835559,261
38.68456665674845,0.3387111559790495,6.8545769055684405,0.03397367108839947,0.8,0.01,8,568,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 568, 'subsample': 1.0}",0.587240667279768,0.5840271953079392,0.5863490209013372,0.5858722944963483,0.0013545113700378208,267
64.71336873372395,0.30850767071720187,10.836071570714315,0.03544100939880307,0.8,0.01,8,1024,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1024, 'subsample': 0.8}",0.6041856236803982,0.6026443965721996,0.6024496125796642,0.6030932109440874,0.0007765347774043457,171
64.82173657417297,0.28554629055034353,10.83035389582316,0.05209828590273036,0.8,0.01,8,1024,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1024, 'subsample': 0.9}",0.6041353950149958,0.6036597260569347,0.6024424846984843,0.603412535256805,0.0007128879312063024,167
63.336118618647255,0.4923164638002553,10.858347733815512,0.05258397792877244,0.8,0.01,8,1024,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1024, 'subsample': 1.0}",0.6031581064085278,0.6016187268208272,0.6013992033427176,0.6020586788573575,0.000782561326484856,178
79.22359617551167,0.24773959310546534,13.057247320810953,0.041395821567322105,0.8,0.01,8,1280,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1280, 'subsample': 0.8}",0.6099701952323272,0.6094119387559159,0.6082341719754298,0.6092054353212243,0.0007236145099552699,146
78.98424156506856,0.4139712938096755,13.06815767288208,0.07440756618302706,0.8,0.01,8,1280,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1280, 'subsample': 0.9}",0.6104798033931654,0.6101402065500791,0.6080620336099898,0.6095606811844114,0.0010687344285644459,143
77.04499530792236,0.5022747112501591,13.106506983439127,0.039601986616277764,0.8,0.01,8,1280,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1280, 'subsample': 1.0}",0.6086641755215392,0.6066250297006749,0.606165992401782,0.607151732541332,0.0010857536972773347,155
27.95162018140157,0.0673722072915097,4.42176612218221,0.03425729886921632,0.8,0.01,9,256,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 256, 'subsample': 0.8}",0.581379235046793,0.5829187188002803,0.5824701363142208,0.5822560300537647,0.0006464692180801493,302
28.258991082509358,0.3970440352693453,4.414280414581299,0.031121988020766655,0.8,0.01,9,256,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 256, 'subsample': 0.9}",0.5820281425657056,0.5831939848776644,0.5840908210906625,0.5831043161780108,0.0008444686815202255,295
28.267859935760498,0.37357722320297393,4.427766640981038,0.03515430643900886,0.8,0.01,9,256,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 256, 'subsample': 1.0}",0.5824629239277226,0.5824836010476795,0.5833170270561314,0.5827545173438445,0.0003978439963396581,298
49.1396164894104,0.3220286636347529,6.947115977605184,0.023267946998524993,0.8,0.01,9,512,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 512, 'subsample': 0.8}",0.5980414032468333,0.5979719168815022,0.5980934624448622,0.5980355941910659,4.9790493334938563e-05,194
49.80033127466837,0.47026604228007857,6.954465627670288,0.03912694095975807,0.8,0.01,9,512,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 512, 'subsample': 0.9}",0.5985955555988345,0.5987804411960318,0.5986815555770026,0.598685850790623,7.554031002400937e-05,193
49.02821032206217,0.47498502914290996,6.962072134017944,0.0593226957959382,0.8,0.01,9,512,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 512, 'subsample': 1.0}",0.5985362731299725,0.5954138350556925,0.5981635169931401,0.597371208392935,0.0013924126712048142,199
53.810252825419106,0.44565465391050424,7.5074717203776045,0.04840185644384483,0.8,0.01,9,568,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 568, 'subsample': 0.8}",0.6018249454476072,0.6008244486106777,0.6011320708661925,0.6012604883081591,0.0004184230393014754,181
54.13573431968689,0.5542476771673429,7.502322594324748,0.05323057288367283,0.8,0.01,9,568,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 568, 'subsample': 0.9}",0.601555146811638,0.6014391156663113,0.6018228983959664,0.6016057202913052,0.0001607079204221506,179
53.37256979942322,0.43444245805491927,7.521453380584717,0.04821870553424092,0.8,0.01,9,568,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 568, 'subsample': 1.0}",0.6013383853026002,0.5983114617283827,0.6005430477590723,0.6000642982633517,0.0012812669226922684,187
90.7916320959727,0.3588097123774639,11.991357485453287,0.05794464550248378,0.8,0.01,9,1024,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1024, 'subsample': 0.8}",0.6190106761446382,0.618194158912872,0.6181016861393895,0.6184355070656332,0.0004084543267338933,114
91.18403999010722,0.8414737919705593,11.998782793680826,0.04649935073707838,0.8,0.01,9,1024,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1024, 'subsample': 0.9}",0.6195250526723418,0.6204041681131027,0.6189307454402918,0.6196199887419122,0.0006052565495542156,111
88.70846199989319,0.9330459327920503,12.01851487159729,0.04422868117178535,0.8,0.01,9,1024,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1024, 'subsample': 1.0}",0.6180196856195687,0.618108766313803,0.6152263671802611,0.6171182730378776,0.001338273682294692,118
112.05812350908916,0.9131099816629767,14.514552195866903,0.04507888557156738,0.8,0.01,9,1280,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1280, 'subsample': 0.8}",0.625446465278448,0.6252430518136564,0.6243858086966406,0.6250251085962484,0.0004596176168972587,95
111.83006532986958,0.5024404041304235,14.515109618504843,0.04331494754594894,0.8,0.01,9,1280,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1280, 'subsample': 0.9}",0.626454612097129,0.6269998984160684,0.6252168044060671,0.6262237716397548,0.0007460212462104968,93
108.38576014836629,0.930205860951183,14.54074239730835,0.037836184660999146,0.8,0.01,9,1280,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 1280, 'subsample': 1.0}",0.6238842051712904,0.6246862647379963,0.6209198015435826,0.623163423817623,0.0016199188392352708,98
39.59392786026001,0.4568572018369453,4.730067253112793,0.01907087772233526,0.8,0.01,10,256,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 256, 'subsample': 0.8}",0.5937700021336777,0.5958310937667526,0.5946413898707585,0.5947474952570629,0.0008447754907804119,214
39.94591108957926,0.742380329944353,4.712630430857341,0.03128168950302054,0.8,0.01,10,256,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 256, 'subsample': 0.9}",0.5936749877117444,0.5968830635425718,0.5965753357594937,0.5957111290046032,0.001445239915604178,207
39.94797229766846,0.7701237488312251,4.7219696044921875,0.04596317579233932,0.8,0.01,10,256,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 256, 'subsample': 1.0}",0.5940599572502987,0.5960805408482553,0.5963010935357753,0.5954805305447765,0.0010085244124398145,210
70.90470337867737,0.31236179316529605,7.531795183817546,0.03711414173295756,0.8,0.01,10,512,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 512, 'subsample': 0.8}",0.6119772348453492,0.6129297100897562,0.6121996459040693,0.6123688636130582,0.00040684005667964053,132
71.81992920239766,1.119804143293634,7.550950686136882,0.03535575918392491,0.8,0.01,10,512,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 512, 'subsample': 0.9}",0.6122994358070133,0.6146872223432945,0.613351447314819,0.6134460351550423,0.0009771015915621972,130
70.29620027542114,0.8058784399947856,7.526219367980957,0.03326217562522624,0.8,0.01,10,512,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 512, 'subsample': 1.0}",0.6127817614117851,0.6106187181949508,0.6124307636656473,0.6119437477574611,0.0009478316870953428,133
77.90888738632202,0.2817351503216797,8.140111923217773,0.021073376608549497,0.8,0.01,10,568,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 568, 'subsample': 0.8}",0.6156519340877561,0.616014241044478,0.6151996565115682,0.6156219438812675,0.00033322819976497423,122
78.38811731338501,0.8750712831736105,8.166704893112183,0.03674926471262326,0.8,0.01,10,568,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 568, 'subsample': 0.9}",0.6159050415732071,0.617377104863759,0.6174559284362048,0.6169126916243903,0.0007132424824374697,119
77.0073504447937,0.8770659356494771,8.171208143234253,0.03881409854880515,0.8,0.01,10,568,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 568, 'subsample': 1.0}",0.6153922743760254,0.6136778321288363,0.6147514126674816,0.6146071730574477,0.0007073103296119835,127
133.4877192179362,1.0598492990912731,13.149648030598959,0.047763029136724484,0.8,0.01,10,1024,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1024, 'subsample': 0.8}",0.634187369489664,0.6346229065710505,0.6336425458125263,0.6341509406244136,0.00040105868305530615,69
133.96690154075623,0.6691639419138165,13.169794718424479,0.02277501560566669,0.8,0.01,10,1024,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1024, 'subsample': 0.9}",0.6357306894004523,0.6376780290145909,0.6353487636081657,0.6362524940077363,0.0010199932579938629,63
128.47685750325522,1.2331325493027592,13.211159149805704,0.04561487153324889,0.8,0.01,10,1024,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1024, 'subsample': 1.0}",0.6336617845260994,0.6327315375594855,0.6310722842899583,0.6324885354585145,0.0010710323319274774,72
165.11550092697144,1.1697235975979958,15.949824492136637,0.051803947223268865,0.8,0.01,10,1280,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1280, 'subsample': 0.8}",0.6411127253162117,0.6420247545774485,0.640325489596598,0.6411543231634194,0.0006943453292876873,55
163.8646072546641,0.884026934605014,15.962208350499472,0.04786013130115648,0.8,0.01,10,1280,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1280, 'subsample': 0.9}",0.6428859208542461,0.6445706924257848,0.6414817242062991,0.6429794458287766,0.0012627988374754007,50
157.52885190645853,1.4686310230045863,15.971477111180624,0.03979443839296233,0.8,0.01,10,1280,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1280, 'subsample': 1.0}",0.6376220604058279,0.6411251096291756,0.6379175397096332,0.6388882365815456,0.0015863013118897096,60
57.2379629611969,0.6942872528751978,5.014130274454753,0.019789071752809702,0.8,0.01,11,256,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 256, 'subsample': 0.8}",0.606660263114319,0.6086281676857123,0.607880033102781,0.6077228213009375,0.0008110481956525299,154
58.04886039098104,1.0076186517097425,5.02587350209554,0.0341908828637693,0.8,0.01,11,256,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 256, 'subsample': 0.9}",0.6066687336359677,0.6101425959862286,0.609340516005903,0.6087172818760331,0.0014850915780103525,150
58.026311000188194,1.3110761615624331,5.028317133585612,0.030626039775383983,0.8,0.01,11,256,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 256, 'subsample': 1.0}",0.6067063385956423,0.610588609525627,0.610275390997626,0.6091901130396318,0.0017609425654143637,147
104.63547118504842,0.9257605702655806,8.13228988647461,0.029284179770770285,0.8,0.01,11,512,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 512, 'subsample': 0.8}",0.626554793891928,0.627083506424298,0.6270338935634577,0.626890731293228,0.00023840555388424665,88
105.35207303365071,1.5661213700724292,8.133629401524862,0.035390739605597,0.8,0.01,11,512,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 512, 'subsample': 0.9}",0.627260203797472,0.6289865478987163,0.6283482843789245,0.6281983453583709,0.000712707172869126,84
102.75904552141826,1.5575665423105989,8.139396667480469,0.03469302141348509,0.8,0.01,11,512,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 512, 'subsample': 1.0}",0.6263358672938175,0.6248532568841595,0.6276206828039926,0.6262699356606566,0.0011307583858129714,92
115.0571358203888,0.4010657906250416,8.799551248550415,0.03822809983015973,0.8,0.01,11,568,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 568, 'subsample': 0.8}",0.629553796175401,0.6305608330698617,0.6294635450374138,0.6298593914275589,0.0004973607678834367,79
116.2401282787323,1.1750262886621932,8.810597737630209,0.02537949295367714,0.8,0.01,11,568,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 568, 'subsample': 0.9}",0.6310474158457064,0.6316349675599137,0.6323515055469454,0.6316779629841885,0.0005332597504036303,75
111.87397495905559,1.2574876583223455,8.815173864364624,0.03999352773016373,0.8,0.01,11,568,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 568, 'subsample': 1.0}",0.6275952836347409,0.6287320871574207,0.6311730731822753,0.6291668146581456,0.001492623085159488,81
198.21438161532083,1.1469710751823805,14.316474755605062,0.05721126208183935,0.8,0.01,11,1024,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 1024, 'subsample': 0.8}",0.6486115994131137,0.6499395477882546,0.6488098495886678,0.6491203322633453,0.0005848996154418235,33
199.30277307828268,1.6167841600363095,14.347920417785645,0.03720856082593396,0.8,0.01,11,1024,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 1024, 'subsample': 0.9}",0.6513155704076973,0.6537171700121231,0.6513470861147401,0.6521266088448535,0.0011247701780266657,29
